segment_index,duration,file_path,speaker_role,stress_score,transcript,alert_level,alert_reason
114,2.43,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1102_seg_0.wav,UNKNOWN,52.81467658637484,KILO LIMA PAPA VICTOR STANDBY FOR RUNWAY ZERO NINER FOR NOW FOLLOW TUMKA FOUR CHARLIE ARRIVAL DUE TO DEPARTURE FROM BRNO,Routine,
115,2.15,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1103_seg_0.wav,UNKNOWN,100.0,FULLY ESTABLISHED ON RUNWAY THREE ONE,EMERGENCY,Severe Stress Spike (Score: 100)
116,7.37,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1104_seg_0.wav,UNKNOWN,14.658868933411457,EASY FOUR EIGHT EIGHT XRAY CLIMB FLIGHT LEVEL THREE FOUR ZERO,Routine,
117,3.54,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1105_seg_0.wav,UNKNOWN,5.902212836138119,AFFIRM,Routine,
118,3.41,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1106_seg_0.wav,UNKNOWN,25.75470879610525,EIGHT SEVEN NINER REACHING LEVEL ONE ONE ZERO,Routine,
119,3.47,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1107_seg_0.wav,UNKNOWN,36.28721538666844,BLINE FIVE TANGO HOTEL DESCEND FLIGHT LEVEL THREE ONE ZERO,Routine,
120,3.41,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1108_seg_0.wav,UNKNOWN,21.28627872402966,HOTEL ZULU MIKE SIERRA FOUR DESCEND FLIGHT LEVEL NINER ZERO CONTACT RADAR ONE ONE NINER DECIMAL ZERO GOOD BYE,Minor Anomaly,Potential Communication Hesitation/Anomaly
121,2.27,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1109_seg_0.wav,UNKNOWN,100.0,LUFTHANSA SEVEN SEVEN EIGHT CONTACT WARSAW ONE THREE FOUR DECIMAL NINER TWO FIVE,EMERGENCY,Severe Stress Spike (Score: 100)
122,1.01,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_110_seg_0.wav,UNKNOWN,46.34936299219538,EIGHT EIGHT SEVEN,Routine,
123,1.71,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1110_seg_0.wav,UNKNOWN,100.0,LOMKI SIX ROMEO COULD,EMERGENCY,Severe Stress Spike (Score: 100)
124,2.77,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1111_seg_0.wav,UNKNOWN,8.203146943851934,MINIMUM RATE TWO THOUSAND SEVEN,Routine,
125,1.91,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1112_seg_0.wav,UNKNOWN,54.90095566334808,SPEEDBIRD ONE ZERO NINER CONTACT BRATISLAVA ONE THREE FOUR DECIMAL FOUR SEVEN FIVE,Routine,
126,2.01,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1113_seg_0.wav,UNKNOWN,100.0,LOT FIVE TWO FIVE TO THE LEFT HEADING TWO FIVE ZERO HEADING TWO FIVE ZERO LOT FIVE TWO FIVE,EMERGENCY,Severe Stress Spike (Score: 100)
127,0.82,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1114_seg_0.wav,UNKNOWN,52.74364917071592,RIGHT HEADING ONE EIGHT ZERO KLM FIVE FIVE TANGO,Routine,
128,5.97,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1115_seg_0.wav,UNKNOWN,66.06843501669316,AFFIRM ANY HIGHER UP LEVEL THREE EIGHT ZERO PLEASE AUSTRIAN FIVE FIVE ALPHA DELTA ROGER STANDBY,Routine,
129,2.1,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1116_seg_0.wav,UNKNOWN,54.39141560282991,BUT,Routine,
130,0.78,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1117_seg_0.wav,UNKNOWN,58.093891332138526,CSA SIX ONE EIGHT RESUME OWN NAVIGATION DIRECT VARIK DIRECT VARIK CSA SIX ONE EIGHT,Routine,
131,1.84,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1118_seg_0.wav,UNKNOWN,100.0,CSA SIX ZERO FIVE ZERO DIRECT GRATZ,EMERGENCY,Severe Stress Spike (Score: 100)
132,3.71,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1119_seg_0.wav,UNKNOWN,59.51165727655061,CLEARED TO LAND RUNWAY THREE ONE SOUTHERNAIR EIGHT FIVE ZERO ZERO,Routine,
133,4.79,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_111_seg_0.wav,UNKNOWN,25.302320882430813,LUFTHANSA SEVEN YANKEE CORRECTION SEVEN SEVEN YANKEE PROCEED TO BUDEK,Routine,
134,1.2,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1120_seg_0.wav,UNKNOWN,100.0,LUFTHANSA EIGHT LIMA JULIETT PRAHA RADAR CONTACT,EMERGENCY,Severe Stress Spike (Score: 100)
135,2.63,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1121_seg_0.wav,UNKNOWN,59.369173683431285,SUNEXPRESS THREE TWO SEVEN PRAHA RADAR GOOD EVENING RADAR CONTACT,Routine,
136,3.12,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1122_seg_0.wav,UNKNOWN,44.2757818109451,ONE TWO ZERO TWO SEVEN FIVE SKYTRAVEL ONE ZERO THREE FIVE CONFIRM,Routine,
137,5.46,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1123_seg_0.wav,UNKNOWN,0.0,TURKISH ONE NINER FIVE THREE CONTINUE PRESENT HEADING DUE,Routine,
138,4.63,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1124_seg_0.wav,UNKNOWN,0.0,SKYTRAVEL ONE ZERO ONE ONE PRAHA RADAR HELLO RADAR CONTACT DESCEND FLIGHT LEVEL ONE ZERO ZERO,Routine,
139,3.08,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1125_seg_0.wav,UNKNOWN,0.0,NOR SHUTTLE THREE FIVE EIGHT ZERO RUNWAY THREE ONE CLEARED TO LAND WIND ONE EIGHT ZERO DEGREES FIVE KNOTS RUNWAY THREE ONE CLEARED TO LAND NOR SHUTTLE THREE FIVE EIGHT ZERO,Routine,
140,2.425,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1126_seg_0.wav,UNKNOWN,61.79955273535872,CSA EIGHT ZERO THREE DESCEND FLIGHT LEVEL ONE ZERO ZERO,Routine,
141,1.495,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1127_seg_0.wav,UNKNOWN,60.39480904806082,TRY TO ASK NEXT SECTOR,Routine,
142,3.46,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1128_seg_0.wav,UNKNOWN,64.52127396330593,DIRECT RAVIK CSA FOUR NINER FIVE,Routine,
143,5.06,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1129_seg_0.wav,UNKNOWN,7.223216519346678,LUFTHANSA SEVEN JULIETT ALPHA CLIMB FLIGHT LEVEL THREE THREE ZERO,Routine,
144,4.14,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_112_seg_0.wav,UNKNOWN,98.08196907574202,PRAGUE RUZYNE TOWER OSCAR KILO DELTA SIERRA JULIETT HELLO ESTABLISH ILS RUNWAY THREE ONE RUNWAY IN SIGHT,EMERGENCY,Severe Stress Spike (Score: 98); Potential Communication Hesitation/Anomaly
145,1.8,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1130_seg_0.wav,UNKNOWN,46.352251700103125,CSA FIVE MIKE BRAVO REDUCE SPEED TWO TWO ZERO KNOTS,Routine,
146,2.28,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1131_seg_0.wav,UNKNOWN,75.82367825494924,TIMEAIR EIGHT FOUR LIMA GOLF CONTACT RUZYNE TOWER ONE ONE EIGHT DECIMAL ONE GOOD DAY,Elevated Risk,High Stress (Score: 75)
147,1.47,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1132_seg_0.wav,UNKNOWN,45.92845562379955,HEADING ONE FIVE ZERO CLEARED ILS ONE THREE SKYTRAVEL SIX,Routine,
148,3.17,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1133_seg_0.wav,UNKNOWN,13.755952312409208,EIGHT ZERO EIGHT UNIFORM BALTU TWO HOTEL DEPARTURE CLIMBING FIVE THOUSAND PASSING THREE THOUSAND FOUR HUNDRED,Routine,
149,5.24,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1134_seg_0.wav,UNKNOWN,23.557422020215203,DONAVIA THREE ZERO FIVE DESCEND FLIGHT LEVEL TWO NINER ZERO ONE THOUSAND OR MORE,Routine,
150,5.74,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1135_seg_0.wav,UNKNOWN,59.69368084371641,SINGAPORE THREE TWO FIVE REQUEST FLIGHT LEVEL THREE THREE ZERO STANDBY,Routine,
151,4.83,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1136_seg_0.wav,UNKNOWN,27.0536820912002,PROCEED TO LETKO LOT THREE NINER ONE,Routine,
152,5.6,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1137_seg_0.wav,UNKNOWN,15.975813293550502,STARTUP APPROVED CLEARED TO BRAUNSCHWEIG RUNWAY THREE ONE VENOX ONE NOVEMBER ONE FOUR,Routine,
153,1.27,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1138_seg_0.wav,UNKNOWN,47.35752119271455,SPEEDBIRD EIGHT TWO ZERO DESCEND FOUR THOUSAND FEET QNH ONE ZERO TWO ONE,Routine,
154,6.13,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1139_seg_0.wav,UNKNOWN,40.43494639819139,AND LEVEL IS TWO EIGHT ZERO CONFIRM,Routine,
155,6.05,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_113_seg_0.wav,UNKNOWN,76.90549329349844,LINE UP RUNWAY ONE THREE AND WAIT CSA EIGHT TWO SIX,Elevated Risk,High Stress (Score: 76)
156,3.23,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1140_seg_0.wav,UNKNOWN,20.258140874306747,PRAHA RADAR GOOD EVENING AIR MALTA FIVE THREE NINER OUT OF TWO THOUSAND FIVE,Routine,
157,2.49,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1141_seg_0.wav,UNKNOWN,39.26704649318822,FOUR THOUSAND FEET THE QNH,Routine,
158,1.38,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1142_seg_0.wav,UNKNOWN,85.20290834598299,DIRECT RAPET GERMAN WINGS TWO ONE FOUR ONE,EMERGENCY,Severe Stress Spike (Score: 85)
159,3.27,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1143_seg_0.wav,UNKNOWN,19.19763175109433,PEPIK DYNASTY ZERO SIX TWO,Routine,
160,5.29,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1144_seg_0.wav,UNKNOWN,10.509668686918817,FIVE ONE SEVEN FIVE ON THE SQUAWK ETIHAD ZERO ONE EIGHT,Routine,
161,5.63,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1145_seg_0.wav,UNKNOWN,10.85017115983046,ONE THREE THREE FOUR ZERO FIVE GOOD BYE LOT FOUR THREE THREE LOT FOUR THREE THREE NEGATIVE FREQUENCY ONE THREE SIX DECIMAL FOUR ZERO FIVE,Routine,
162,2.32,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1146_seg_0.wav,UNKNOWN,71.27519511072371,OUT OF FLIGHT LEVEL TWO THREE ZERO CONTINUE DOWN TO ONE FLIGHT LEVEL ONE SEVEN ZERO INFORMATION PAPA,Elevated Risk,High Stress (Score: 71)
163,3.57,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1147_seg_0.wav,UNKNOWN,45.66273008086949,CLIMB LEVEL ONE FOUR ZERO,Routine,
164,4.27,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1148_seg_0.wav,UNKNOWN,0.98291961839535,ROGER ONE THREE FOUR DECIMAL FOUR SEVEN FIVE,Routine,
165,1.77,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1149_seg_0.wav,UNKNOWN,100.0,ONE THREE THREE TWO EIGHT FIVE ETHIOPIAN SEVEN ZERO TWO BYE BYE,EMERGENCY,Severe Stress Spike (Score: 100)
166,8.62,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_114_seg_0.wav,UNKNOWN,79.97022856416874,LUFTHANSA SEVEN FIVE FOUR CONTACT BRATISLAVA ONE TWO FIVE DECIMAL NINER SIX FIVE GOOD BYE,Elevated Risk,High Stress (Score: 79)
167,2.85,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1150_seg_0.wav,UNKNOWN,31.792824920732933,BRIT AIR NINER ZERO TWO DELTA RUNWAY THREE ONE CLEARED FOR TAKEOFF WIND ONE ZERO ZERO DEGREES AND TWO KNOTS HAVE A GOOD DAY TRAFFIC THREE MILES,Routine,
168,4.74,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1151_seg_0.wav,UNKNOWN,50.85772330731589,PRAHA HELLO RYANAIR EIGHT FOXTROT JULIETT DESCENDING FLIGHT LEVEL THREE FIVE ZERO VAMBO,Routine,
169,3.1,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1152_seg_0.wav,UNKNOWN,45.94606157053323,AIR BERLIN TWO ONE NINER KILO CLIMB FLIGHT LEVEL THREE FOUR ZERO,Routine,
170,0.84,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1153_seg_0.wav,UNKNOWN,47.55471784513669,QUALITY NINER ONE ROMEO RUZYNE TOWER STARTUP APPROVED TIME TWO SEVEN,Routine,
171,0.72,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1154_seg_0.wav,UNKNOWN,57.85168561059642,ONE THREE FOUR FOUR SEVEN FIVE REACH ONE,Routine,
172,3.24,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1155_seg_0.wav,UNKNOWN,21.942906050647903,LUFTHANSA EIGHT HOTEL HOTEL CLIMB FLIGHT LEVEL THREE FOUR ZERO,Routine,
173,1.35,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1156_seg_0.wav,UNKNOWN,56.93129187360036,LUFTHANSA THREE ROMEO KILO EXPECT FURTHER DESCEND IN TWO MINUTES,Routine,
174,6.31,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1157_seg_0.wav,UNKNOWN,68.935471321121,LUFTHANSA SEVEN FIVE EIGHT ROGER STANDBY,Routine,
175,2.84,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1158_seg_0.wav,UNKNOWN,56.69172697762447,LUFTHANSA FIVE MIKE ECHO TURN LEFT HEADING ZERO FOUR ZERO,Routine,
176,0.76,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1159_seg_0.wav,UNKNOWN,48.043596922908,LUFTHANSA ONE KILO KILO TURN RIGHT HEADING ONE ONE ZERO CLEARED FOR ILS APPROACH RUNWAY ONE THREE,Routine,
177,1.94,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_115_seg_0.wav,UNKNOWN,100.0,CSA NINER SIX,EMERGENCY,Severe Stress Spike (Score: 100)
178,4.095,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1160_seg_0.wav,UNKNOWN,35.1711814773895,EASY THREE ZERO SIX FIVE FOR EXTENSION RIGHT TURN HEADING TWO TWO ZERO RIGHT TWO TWO ZERO EASY THREE ZERO SIX FIVE,Routine,
179,3.415,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1161_seg_0.wav,UNKNOWN,70.44295026360024,CLIMBING FLIGHT LEVEL TWO EIGHT ZERO,Elevated Risk,High Stress (Score: 70)
180,4.13,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1162_seg_0.wav,UNKNOWN,45.84621679978445,THREE ONE BALTU TWO,Routine,
181,5.17,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1163_seg_0.wav,UNKNOWN,1.8956328554900068,PRAHA GOOD MORNING LUFTHANSA SIX NOVEMBER HOTEL LEVEL THREE THREE ZERO APPROACHING,Routine,
182,1.19,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1164_seg_0.wav,UNKNOWN,64.09749822514803,AUSTRIAN SEVEN ONE ONE ZULU AND SPEED TWO TEN,Routine,
183,3.37,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1165_seg_0.wav,UNKNOWN,55.22283730371095,AIRFRANS ONE THREE EIGHT TWO TURN RIGHT HEADING TWO NINER ZERO INTERCEPT LOCALIZER RUNWAY THREE ONE,Routine,
184,6.18,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1166_seg_0.wav,UNKNOWN,16.007997680562944,VARIK THEN KEMAD,Routine,
185,1.8,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1167_seg_0.wav,UNKNOWN,100.0,CSA EIGHT EIGHT ONE RUNWAY ONE THREE CLEARED TO LAND WIND ZERO ONE ZERO DEGREES FOUR KNOTS,EMERGENCY,Severe Stress Spike (Score: 100)
186,1.46,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1168_seg_0.wav,UNKNOWN,70.90685453113247,PRAHA RADAR GOOD MORNING QATARI ZERO TWO SEVEN LEVEL THREE FIVE ZERO,Elevated Risk,High Stress (Score: 70)
187,2.69,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1169_seg_0.wav,UNKNOWN,43.79938943239351,CSA NINER ONE SEVEN CONTACT RUZYNE RADAR ONE ONE NINER ZERO,Routine,
188,3.26,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_116_seg_0.wav,UNKNOWN,9.950215418302456,LUFT TRANSPORT ONE FIVE FIVE PROCEED TO KEMAD,Routine,
189,2.99,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1170_seg_0.wav,UNKNOWN,7.299141999427235,THANK YOU PRESENT HEADING CSA SEVEN,Routine,
190,2.45,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1171_seg_0.wav,UNKNOWN,76.6361779850566,ETIHAD ZERO ONE EIGHT PRAHA NEW SQUAWK FIVE ONE SEVEN FIVE,Elevated Risk,High Stress (Score: 76)
191,3.76,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1172_seg_0.wav,UNKNOWN,17.027562712880027,APPROACH,Routine,
192,0.72,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1173_seg_0.wav,UNKNOWN,80.77355725199823,CLIMBING THREE ONE ZERO AUSTRIAN SEVEN ONE,Elevated Risk,High Stress (Score: 80)
193,4.94,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1174_seg_0.wav,UNKNOWN,14.844896557808312,OSCAR KILO GOLF DIRECT CSA SEVEN ZERO TWO,Routine,
194,3.4,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1175_seg_0.wav,UNKNOWN,35.11819685187467,AIRFRANS ONE THREE TWO RUNWAY THREE ONE CLEARED TO LAND WIND ONE SEVEN ZERO DEGREES,Routine,
195,1.62,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1176_seg_0.wav,UNKNOWN,11.613744515021793,AIRFRANS ONE SEVEN EIGHT TWO CONTACT RUZYNE TOWER ONE ONE EIGHT DECIMAL ONE GOOD DAY,Routine,
196,3.74,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1177_seg_0.wav,UNKNOWN,23.38048489500979,MAINTAINING LEVEL THREE FIVE ZERO,Routine,
197,1.41,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1178_seg_0.wav,UNKNOWN,61.6212990664943,LUFTHANSA SEVEN TWO THREE DESCEND FLIGHT LEVEL TWO NINER ZERO RATE ONE THOUSAND OR MORE,Routine,
198,2.19,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1179_seg_0.wav,UNKNOWN,85.15766486413875,SHAMROCK SIX FOUR FOUR CONTINUE LEFT HEADING THREE THREE ZERO TO INTERCEPT CLEARED FOR ILS APPROACH RUNWAY THREE ONE,EMERGENCY,Severe Stress Spike (Score: 85)
199,0.72,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_117_seg_0.wav,UNKNOWN,21.224897411495864,CSA EIGHT ECHO CHARLIE DESCEND FLIGHT LEVEL NINER ZERO,Routine,
200,2.08,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1180_seg_0.wav,UNKNOWN,24.473235065161543,ROGER,Routine,
201,0.93,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1181_seg_0.wav,UNKNOWN,20.96263798150721,AUSTRIAN SEVEN ONE ZERO PAPA RUNWAY ONE THREE CLEARED FOR TAKEOFF WIND ZERO FIVE ZERO DEGREES FIVE KNOTS,Routine,
202,2.42,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1182_seg_0.wav,UNKNOWN,29.282541034765032,LUFTHANSA SEVEN EIGHT SEVEN RUNWAY THREE ONE CLEARED FOR TAKEOFF WIND ONE SIX ZERO DEGREES THREE KNOTS GOOD BYE,Routine,
203,2.9,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1183_seg_0.wav,UNKNOWN,54.9048141185886,ROGER THANK YOU FOR INFORMATION,Routine,
204,3.93,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1184_seg_0.wav,UNKNOWN,42.25652550164175,INTERCEPT LOCALIZER RUNWAY THREE ONE FINNAIR EIGHT FIVE ZERO ZERO,Routine,
205,2.6,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1185_seg_0.wav,UNKNOWN,23.44139511801376,HELLO WIZZAIR FOUR XRAY ZULU RUZYNE TOWER,Routine,
206,2.94,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1186_seg_0.wav,UNKNOWN,10.36016436559192,PRAHA HELLO CONDOR FIVE TWO THREE PASSING LEVEL THREE SIX FIVE DESCENDING THREE FOUR ZERO,Routine,
207,3.94,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1187_seg_0.wav,UNKNOWN,0.0,LUXAIR SEVEN FIVE SIX ONE SQUAWK FIVE ONE SEVEN SIX,Routine,
208,1.74,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1188_seg_0.wav,UNKNOWN,8.567515445077554,SCANDINAVIAN TWO SIX SIX TWO PRAHA RADAR CONTACT CLIMB FLIGHT LEVEL THREE ONE ZERO,Routine,
209,2.21,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1189_seg_0.wav,UNKNOWN,79.83890990990422,LUFTHANSA SIX MIKE ALPHA READY,Elevated Risk,High Stress (Score: 79)
210,2.45,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_118_seg_0.wav,UNKNOWN,50.95886274703698,SEVENAIR EIGHT FIVE ZERO ZERO TURN RIGHT VIA DELTA CONTACT GROUND ONE TWO ONE NINER GOOD BYE,Routine,
211,6.96,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1190_seg_0.wav,UNKNOWN,34.278178840008714,LUFTHANSA SIX ROMEO XRAY CLIMBING LEVEL ONE SIX ZERO ON,Routine,
212,3.28,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1191_seg_0.wav,UNKNOWN,60.06916627316404,CSA NINER ZERO FOUR INITIAL CLIMB TO THREE THOUSAND FEET,Routine,
213,6.095,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1192_seg_0.wav,UNKNOWN,9.34644009565544,PRAHA RADAR GOOD AFTERNOON DONAVIA THREE ZERO SIX,Routine,
214,2.73,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1193_seg_0.wav,UNKNOWN,26.785957910337952,AND DEPARTURE TIME IS NOW THREE SIX WE BELIEVE WE CAN GO FIVE MINUTES BEFORE THAT SO REQUESTING,Routine,
215,4.465,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1194_seg_0.wav,UNKNOWN,62.0806494060257,ROGER,Routine,
216,2.11,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1195_seg_0.wav,UNKNOWN,44.96097149587595,ALPHA HOTEL LEVEL TWO NINER ZERO,Routine,
217,1.74,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1196_seg_0.wav,UNKNOWN,52.3247009057468,ONE ONE EIGHT THREE SEVEN FIVE SEVEN FOUR SIX ZERO BYE BYE,Routine,
218,2.27,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1197_seg_0.wav,UNKNOWN,77.18481800828614,SUDAN AIR EIGHT FIVE ZERO ZERO,Elevated Risk,High Stress (Score: 77)
219,6.23,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1198_seg_0.wav,UNKNOWN,34.20994208729375,CLIMB FLIGHT LEVEL ONE SIX ZERO SKYTRAVEL ONE ZERO THREE EIGHT,Routine,
220,2.26,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1199_seg_0.wav,UNKNOWN,46.18868643545081,PADKA,Routine,
221,3.49,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_119_seg_0.wav,UNKNOWN,0.0303774884491971,DESCEND FLIGHT LEVEL NINER ZERO FOR NEXT ONE ONE NINER ZERO,Routine,
222,5.03,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_11_seg_0.wav,UNKNOWN,8.220136512393374,NOR SHUTTLE THREE FIVE EIGHT ONE RUZYNE TOWER GOOD AFTERNOON,Routine,
223,4.73,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1200_seg_0.wav,UNKNOWN,47.400623552678205,OSCAR KILO MIKE ECHO ECHO PAPA CONTACT RUZYNE RADAR ONE ONE EIGHT DECIMAL THREE,Routine,
224,6.61,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1201_seg_0.wav,UNKNOWN,18.77267785068567,ROGER WHEN REACHING MAINTAIN THREE THREE ZERO,Routine,
225,2.72,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1202_seg_0.wav,UNKNOWN,64.33948609994684,CENTRAL CHARTER ONE FIVE EIGHT CLIMB FLIGHT LEVEL TWO EIGHT ZERO,Routine,
226,4.84,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1203_seg_0.wav,UNKNOWN,76.27535142780759,RUZYNE TOWER UPS TWO NINER FIVE ILS TWO FOUR NINER MILES,Elevated Risk,High Stress (Score: 76)
