file_path,transcript,duration,segment_index,speaker_role
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1122_seg_0.wav,ONE TWO ZERO TWO SEVEN FIVE SKYTRAVEL ONE ZERO THREE FIVE CONFIRM,3.12,136,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1123_seg_0.wav,TURKISH ONE NINER FIVE THREE CONTINUE PRESENT HEADING DUE,5.46,137,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1124_seg_0.wav,SKYTRAVEL ONE ZERO ONE ONE PRAHA RADAR HELLO RADAR CONTACT DESCEND FLIGHT LEVEL ONE ZERO ZERO,4.63,138,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1125_seg_0.wav,NOR SHUTTLE THREE FIVE EIGHT ZERO RUNWAY THREE ONE CLEARED TO LAND WIND ONE EIGHT ZERO DEGREES FIVE KNOTS RUNWAY THREE ONE CLEARED TO LAND NOR SHUTTLE THREE FIVE EIGHT ZERO,3.08,139,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1126_seg_0.wav,CSA EIGHT ZERO THREE DESCEND FLIGHT LEVEL ONE ZERO ZERO,2.425,140,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1127_seg_0.wav,TRY TO ASK NEXT SECTOR,1.495,141,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1128_seg_0.wav,DIRECT RAVIK CSA FOUR NINER FIVE,3.46,142,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1129_seg_0.wav,LUFTHANSA SEVEN JULIETT ALPHA CLIMB FLIGHT LEVEL THREE THREE ZERO,5.06,143,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_112_seg_0.wav,PRAGUE RUZYNE TOWER OSCAR KILO DELTA SIERRA JULIETT HELLO ESTABLISH ILS RUNWAY THREE ONE RUNWAY IN SIGHT,4.14,144,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1130_seg_0.wav,CSA FIVE MIKE BRAVO REDUCE SPEED TWO TWO ZERO KNOTS,1.8,145,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1131_seg_0.wav,TIMEAIR EIGHT FOUR LIMA GOLF CONTACT RUZYNE TOWER ONE ONE EIGHT DECIMAL ONE GOOD DAY,2.28,146,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1132_seg_0.wav,HEADING ONE FIVE ZERO CLEARED ILS ONE THREE SKYTRAVEL SIX,1.47,147,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1133_seg_0.wav,EIGHT ZERO EIGHT UNIFORM BALTU TWO HOTEL DEPARTURE CLIMBING FIVE THOUSAND PASSING THREE THOUSAND FOUR HUNDRED,3.17,148,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1134_seg_0.wav,DONAVIA THREE ZERO FIVE DESCEND FLIGHT LEVEL TWO NINER ZERO ONE THOUSAND OR MORE,5.24,149,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1135_seg_0.wav,SINGAPORE THREE TWO FIVE REQUEST FLIGHT LEVEL THREE THREE ZERO STANDBY,5.74,150,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1136_seg_0.wav,PROCEED TO LETKO LOT THREE NINER ONE,4.83,151,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1137_seg_0.wav,STARTUP APPROVED CLEARED TO BRAUNSCHWEIG RUNWAY THREE ONE VENOX ONE NOVEMBER ONE FOUR,5.6,152,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1138_seg_0.wav,SPEEDBIRD EIGHT TWO ZERO DESCEND FOUR THOUSAND FEET QNH ONE ZERO TWO ONE,1.27,153,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1139_seg_0.wav,AND LEVEL IS TWO EIGHT ZERO CONFIRM,6.13,154,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_113_seg_0.wav,LINE UP RUNWAY ONE THREE AND WAIT CSA EIGHT TWO SIX,6.05,155,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1140_seg_0.wav,PRAHA RADAR GOOD EVENING AIR MALTA FIVE THREE NINER OUT OF TWO THOUSAND FIVE,3.23,156,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1141_seg_0.wav,FOUR THOUSAND FEET THE QNH,2.49,157,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1142_seg_0.wav,DIRECT RAPET GERMAN WINGS TWO ONE FOUR ONE,1.38,158,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1143_seg_0.wav,PEPIK DYNASTY ZERO SIX TWO,3.27,159,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1144_seg_0.wav,FIVE ONE SEVEN FIVE ON THE SQUAWK ETIHAD ZERO ONE EIGHT,5.29,160,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1145_seg_0.wav,ONE THREE THREE FOUR ZERO FIVE GOOD BYE LOT FOUR THREE THREE LOT FOUR THREE THREE NEGATIVE FREQUENCY ONE THREE SIX DECIMAL FOUR ZERO FIVE,5.63,161,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1146_seg_0.wav,OUT OF FLIGHT LEVEL TWO THREE ZERO CONTINUE DOWN TO ONE FLIGHT LEVEL ONE SEVEN ZERO INFORMATION PAPA,2.32,162,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1147_seg_0.wav,CLIMB LEVEL ONE FOUR ZERO,3.57,163,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1148_seg_0.wav,ROGER ONE THREE FOUR DECIMAL FOUR SEVEN FIVE,4.27,164,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1149_seg_0.wav,ONE THREE THREE TWO EIGHT FIVE ETHIOPIAN SEVEN ZERO TWO BYE BYE,1.77,165,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_114_seg_0.wav,LUFTHANSA SEVEN FIVE FOUR CONTACT BRATISLAVA ONE TWO FIVE DECIMAL NINER SIX FIVE GOOD BYE,8.62,166,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1150_seg_0.wav,BRIT AIR NINER ZERO TWO DELTA RUNWAY THREE ONE CLEARED FOR TAKEOFF WIND ONE ZERO ZERO DEGREES AND TWO KNOTS HAVE A GOOD DAY TRAFFIC THREE MILES,2.85,167,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1151_seg_0.wav,PRAHA HELLO RYANAIR EIGHT FOXTROT JULIETT DESCENDING FLIGHT LEVEL THREE FIVE ZERO VAMBO,4.74,168,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1152_seg_0.wav,AIR BERLIN TWO ONE NINER KILO CLIMB FLIGHT LEVEL THREE FOUR ZERO,3.1,169,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1153_seg_0.wav,QUALITY NINER ONE ROMEO RUZYNE TOWER STARTUP APPROVED TIME TWO SEVEN,0.84,170,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1154_seg_0.wav,ONE THREE FOUR FOUR SEVEN FIVE REACH ONE,0.72,171,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1155_seg_0.wav,LUFTHANSA EIGHT HOTEL HOTEL CLIMB FLIGHT LEVEL THREE FOUR ZERO,3.24,172,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1156_seg_0.wav,LUFTHANSA THREE ROMEO KILO EXPECT FURTHER DESCEND IN TWO MINUTES,1.35,173,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1157_seg_0.wav,LUFTHANSA SEVEN FIVE EIGHT ROGER STANDBY,6.31,174,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1158_seg_0.wav,LUFTHANSA FIVE MIKE ECHO TURN LEFT HEADING ZERO FOUR ZERO,2.84,175,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1159_seg_0.wav,LUFTHANSA ONE KILO KILO TURN RIGHT HEADING ONE ONE ZERO CLEARED FOR ILS APPROACH RUNWAY ONE THREE,0.76,176,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_115_seg_0.wav,CSA NINER SIX,1.94,177,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1160_seg_0.wav,EASY THREE ZERO SIX FIVE FOR EXTENSION RIGHT TURN HEADING TWO TWO ZERO RIGHT TWO TWO ZERO EASY THREE ZERO SIX FIVE,4.095,178,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1161_seg_0.wav,CLIMBING FLIGHT LEVEL TWO EIGHT ZERO,3.415,179,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1162_seg_0.wav,THREE ONE BALTU TWO,4.13,180,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1163_seg_0.wav,PRAHA GOOD MORNING LUFTHANSA SIX NOVEMBER HOTEL LEVEL THREE THREE ZERO APPROACHING,5.17,181,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1164_seg_0.wav,AUSTRIAN SEVEN ONE ONE ZULU AND SPEED TWO TEN,1.19,182,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1165_seg_0.wav,AIRFRANS ONE THREE EIGHT TWO TURN RIGHT HEADING TWO NINER ZERO INTERCEPT LOCALIZER RUNWAY THREE ONE,3.37,183,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1166_seg_0.wav,VARIK THEN KEMAD,6.18,184,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1167_seg_0.wav,CSA EIGHT EIGHT ONE RUNWAY ONE THREE CLEARED TO LAND WIND ZERO ONE ZERO DEGREES FOUR KNOTS,1.8,185,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1168_seg_0.wav,PRAHA RADAR GOOD MORNING QATARI ZERO TWO SEVEN LEVEL THREE FIVE ZERO,1.46,186,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1169_seg_0.wav,CSA NINER ONE SEVEN CONTACT RUZYNE RADAR ONE ONE NINER ZERO,2.69,187,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_116_seg_0.wav,LUFT TRANSPORT ONE FIVE FIVE PROCEED TO KEMAD,3.26,188,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1170_seg_0.wav,THANK YOU PRESENT HEADING CSA SEVEN,2.99,189,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1171_seg_0.wav,ETIHAD ZERO ONE EIGHT PRAHA NEW SQUAWK FIVE ONE SEVEN FIVE,2.45,190,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1172_seg_0.wav,APPROACH,3.76,191,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1173_seg_0.wav,CLIMBING THREE ONE ZERO AUSTRIAN SEVEN ONE,0.72,192,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1174_seg_0.wav,OSCAR KILO GOLF DIRECT CSA SEVEN ZERO TWO,4.94,193,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1175_seg_0.wav,AIRFRANS ONE THREE TWO RUNWAY THREE ONE CLEARED TO LAND WIND ONE SEVEN ZERO DEGREES,3.4,194,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1176_seg_0.wav,AIRFRANS ONE SEVEN EIGHT TWO CONTACT RUZYNE TOWER ONE ONE EIGHT DECIMAL ONE GOOD DAY,1.62,195,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1177_seg_0.wav,MAINTAINING LEVEL THREE FIVE ZERO,3.74,196,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1178_seg_0.wav,LUFTHANSA SEVEN TWO THREE DESCEND FLIGHT LEVEL TWO NINER ZERO RATE ONE THOUSAND OR MORE,1.41,197,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1179_seg_0.wav,SHAMROCK SIX FOUR FOUR CONTINUE LEFT HEADING THREE THREE ZERO TO INTERCEPT CLEARED FOR ILS APPROACH RUNWAY THREE ONE,2.19,198,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_117_seg_0.wav,CSA EIGHT ECHO CHARLIE DESCEND FLIGHT LEVEL NINER ZERO,0.72,199,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1180_seg_0.wav,ROGER,2.08,200,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1181_seg_0.wav,AUSTRIAN SEVEN ONE ZERO PAPA RUNWAY ONE THREE CLEARED FOR TAKEOFF WIND ZERO FIVE ZERO DEGREES FIVE KNOTS,0.93,201,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1182_seg_0.wav,LUFTHANSA SEVEN EIGHT SEVEN RUNWAY THREE ONE CLEARED FOR TAKEOFF WIND ONE SIX ZERO DEGREES THREE KNOTS GOOD BYE,2.42,202,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1183_seg_0.wav,ROGER THANK YOU FOR INFORMATION,2.9,203,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1184_seg_0.wav,INTERCEPT LOCALIZER RUNWAY THREE ONE FINNAIR EIGHT FIVE ZERO ZERO,3.93,204,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1185_seg_0.wav,HELLO WIZZAIR FOUR XRAY ZULU RUZYNE TOWER,2.6,205,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1186_seg_0.wav,PRAHA HELLO CONDOR FIVE TWO THREE PASSING LEVEL THREE SIX FIVE DESCENDING THREE FOUR ZERO,2.94,206,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1187_seg_0.wav,LUXAIR SEVEN FIVE SIX ONE SQUAWK FIVE ONE SEVEN SIX,3.94,207,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1188_seg_0.wav,SCANDINAVIAN TWO SIX SIX TWO PRAHA RADAR CONTACT CLIMB FLIGHT LEVEL THREE ONE ZERO,1.74,208,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1189_seg_0.wav,LUFTHANSA SIX MIKE ALPHA READY,2.21,209,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_118_seg_0.wav,SEVENAIR EIGHT FIVE ZERO ZERO TURN RIGHT VIA DELTA CONTACT GROUND ONE TWO ONE NINER GOOD BYE,2.45,210,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1190_seg_0.wav,LUFTHANSA SIX ROMEO XRAY CLIMBING LEVEL ONE SIX ZERO ON,6.96,211,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1191_seg_0.wav,CSA NINER ZERO FOUR INITIAL CLIMB TO THREE THOUSAND FEET,3.28,212,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1192_seg_0.wav,PRAHA RADAR GOOD AFTERNOON DONAVIA THREE ZERO SIX,6.095,213,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1193_seg_0.wav,AND DEPARTURE TIME IS NOW THREE SIX WE BELIEVE WE CAN GO FIVE MINUTES BEFORE THAT SO REQUESTING,2.73,214,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1194_seg_0.wav,ROGER,4.465,215,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1195_seg_0.wav,ALPHA HOTEL LEVEL TWO NINER ZERO,2.11,216,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1196_seg_0.wav,ONE ONE EIGHT THREE SEVEN FIVE SEVEN FOUR SIX ZERO BYE BYE,1.74,217,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1197_seg_0.wav,SUDAN AIR EIGHT FIVE ZERO ZERO,2.27,218,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1198_seg_0.wav,CLIMB FLIGHT LEVEL ONE SIX ZERO SKYTRAVEL ONE ZERO THREE EIGHT,6.23,219,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1199_seg_0.wav,PADKA,2.26,220,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_119_seg_0.wav,DESCEND FLIGHT LEVEL NINER ZERO FOR NEXT ONE ONE NINER ZERO,3.49,221,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_11_seg_0.wav,NOR SHUTTLE THREE FIVE EIGHT ONE RUZYNE TOWER GOOD AFTERNOON,5.03,222,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1200_seg_0.wav,OSCAR KILO MIKE ECHO ECHO PAPA CONTACT RUZYNE RADAR ONE ONE EIGHT DECIMAL THREE,4.73,223,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1201_seg_0.wav,ROGER WHEN REACHING MAINTAIN THREE THREE ZERO,6.61,224,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1202_seg_0.wav,CENTRAL CHARTER ONE FIVE EIGHT CLIMB FLIGHT LEVEL TWO EIGHT ZERO,2.72,225,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1203_seg_0.wav,RUZYNE TOWER UPS TWO NINER FIVE ILS TWO FOUR NINER MILES,4.84,226,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1204_seg_0.wav,SHAMROCK SEVEN NINER SEVEN DIRECT KEMAD CONTACT RHEIN ONE TWO TWO DECIMAL SIX THREE FIVE,2.19,227,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1205_seg_0.wav,BUT YEAH WE KEEP YOU INFORM,5.35,228,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1206_seg_0.wav,I DO CONFIRM,0.74,229,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1207_seg_0.wav,NOVEMBER TWO SIX NINER SIX SIERRA DESCEND FLIGHT LEVEL EIGHT ZERO INTERCEPT LOCALIZER RUNWAY THREE ONE,0.82,230,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1208_seg_0.wav,GOOD DAY TURKISH ONE SEVEN SIX EIGHT CLIMBING FLIGHT LEVEL TWO EIGHT ZERO REQUESTING LEVEL,0.89,231,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1209_seg_0.wav,PRAHA LUFTHANSA ONE FIVE LIMA LIMA,3.24,232,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_120_seg_0.wav,COPY IT ONE TWO FOUR BRAVO,4.99,233,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1210_seg_0.wav,BLUEFIN SEVEN EIGHT NINER HELLO RADAR CONTACT,4.29,234,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1211_seg_0.wav,HOTEL ALPHA PAPA YOU MAY LEAVE THE FREQUENCY BYE BYE,3.88,235,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1212_seg_0.wav,TANGO THREE SIX FIVE SION TOWER GOOD MORNING AIR TAXI HOLDING POINT,3.27,236,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1213_seg_0.wav,WE ARE NOT READY NOW FOXTROT LIMA DELTA,3.86,237,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1214_seg_0.wav,HOTEL GOLF YANKEE ROGER REPORT YOUR PROGRAM IN BERN,6.12,238,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1215_seg_0.wav,KLM FIVE SIX TANGO PRAHA RADAR RADAR CONTACT CLIMB FLIGHT LEVEL ONE SIX ZERO NO SPEED,3.35,239,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1216_seg_0.wav,ONE TWO ZERO DECIMAL FIVE TWO FIVE OSCAR KILO MIKE ECHO PAPA,3.35,240,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1217_seg_0.wav,CROSSING TWO TWO SEVEN ZERO SIX PAPA,4.27,241,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1218_seg_0.wav,CLEARED TAKEOFF RUNWAY THREE ONE GOOD DAY TO YOU EASY TWO FIVE ECHO,0.91,242,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1219_seg_0.wav,TOWER CONTINUE APPROACH,4.18,243,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_121_seg_0.wav,ROGER THANK YOU FOR INFO,6.42,244,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1220_seg_0.wav,RUNWAY ONE SIX RIGHT CLEARED TO LAND HOLDING POINT SEVEN NINER,1.02,245,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1221_seg_0.wav,ZURICH TOWER HOTEL BRAVO PAPA OSCAR ECHO,5.03,246,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1222_seg_0.wav,DESCENDING FLIGHT LEVEL TWO NINER ZERO AUSTRIAN THREE ZERO EIGHT LIMA,1.495,247,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1223_seg_0.wav,HOTEL BRAVO KILO GOLF NOVEMBER BERNE TOWER HELLO QNH ONE ZERO TWO SEVEN ENTER VIA ROUTE ZULU RUNWAY THREE TWO IN USE TRAFFIC REGA HELICOPTER JUST ABEAM GERZENSEE LEAVING DIRECTION THUN INDICATING FOUR THOUSAND FIVE HUNDRED FEET NOT VERIFIED OPOSITE,0.85,248,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1224_seg_0.wav,QLINK FORTY TWO DELTA RUNWAY THREE FOUR LEFT CLEARED FOR TAKEOFF,2.58,249,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1225_seg_0.wav,READ YOU FINE NOW THAI NINER THREE THREE THANK YOU,0.71,250,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1226_seg_0.wav,LUFTHANSA SIX MIKE ALPHA ROGER PROCEED DIRECT TO RAPET,2.24,251,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1227_seg_0.wav,AEROFLOT ONE TWO FOUR NEW SQUAWK ONE FOUR SEVEN SEVEN,1.66,252,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1228_seg_0.wav,PRAHA RADAR GOOD AFTERNOON SINGAPORE THREE TWO SIX LEVEL THREE SIX DESCENDING LEVEL THREE FIVE ZERO,2.17,253,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1229_seg_0.wav,CLEARED FOR TAKEOFF ONE ZERO EMIRATES EIGHT EIGHT,4.99,254,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_122_seg_0.wav,RYAN AIR SEVEN ROMEO MIKE LINE UP RUNWAY TWO FOUR,0.75,255,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1230_seg_0.wav,LUFTHANSA NINER LIMA CHARLIE LINE UP RUNWAY THREE ONE AND WAIT,2.4,256,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1231_seg_0.wav,CSA THREE FIVE DELTA RUNWAY THREE ONE CLEARED TO LAND WIND CALM,2.37,257,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1232_seg_0.wav,EUROTRANS FOUR EIGHT ZERO ONE PRAHA GOOD MORNING RADAR CONTACT,7.05,258,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1233_seg_0.wav,SYDNEY TOWER GOOD EVENING SINGAPORE SEVENTY TWO NINETY EIGHT IS ONE SIX RIGHT,1.82,259,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1234_seg_0.wav,ONE TWO ONE NINER,4.2,260,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1235_seg_0.wav,GERMANWINGS SEVEN HOTEL BEHIND LANDING,2.93,261,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1236_seg_0.wav,TRANSAVIA SEVEN EIGHT EIGHT PRAHA HELLO RADAR CONTACT PROCEED TO VARIK SQUAWK ONE FOUR SIX ONE,2.29,262,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1237_seg_0.wav,AFFIRM,5.66,263,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1238_seg_0.wav,SUNEXPRESS FIVE SEVEN FOUR CONTACT RHEIN ONE TWO EIGHT DECIMAL ZERO SEVEN FIVE GOOD BYE,2.54,264,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1239_seg_0.wav,JETSTAR SEVEN EIGHTY FOUR CONTACT DEPARTURE,2.96,265,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_123_seg_0.wav,AIR BERLIN FOUR SIX ONE QUEBEC HELLO RADAR CONTACT CLIMB FLIGHT LEVEL THREE FOUR ZERO CONFIRM REQUESTED CRUISING LEVEL,1.92,266,UNKNOWN
