file_path,transcript,duration,segment_index,speaker_role,stress_score,alert_level,Manual_Risk_Label,true_label,predicted_label
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2637_seg_0.wav,RADAR GOOD MORNING LUFTHANSA EIGHT HOTEL HOTEL CLIMBING FLIGHT LEVEL TWO EIGHT ZERO,1.1,1822,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2638_seg_0.wav,THREE FOUR DECIMAL FOUR SEVEN FIVE GOOD DAY,1.36,1823,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2642_seg_0.wav,VISTAJET FOUR SIX SEVEN WE EXPECT TO DESCEND,6.79,1828,UNKNOWN,42.48719825198423,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2643_seg_0.wav,TWO ONE,5.98,1829,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2645_seg_0.wav,DEPARTURE BEELINE SEVEN ZERO VICTOR,2.84,1831,UNKNOWN,57.6251000193456,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2647_seg_0.wav,PRAHA AIR BERLIN TWO FOUR THREE KILO GOOD EVENING FLIGHT LEVEL THREE ZERO EIGHT CLIMBING THREE THREE ZERO,3.91,1833,UNKNOWN,6.069038828687155,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_266_seg_0.wav,RYANAIR NINER TWO BRAVO QUEBEC TURN RIGHT HEADING ZERO NINER ZERO,5.56,1858,UNKNOWN,9.84322854128613,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2680_seg_0.wav,ONE FOUR ZERO APPROVED SIERRA PAPA SIERRA THANK YOU,5.315,1870,UNKNOWN,24.442788405850667,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2683_seg_0.wav,HOLDING POINT RUNWAY THREE ONE VIA FOXTROT AND CROSS RUNWAY ZERO FOUR EUROTRANS TWO ONE CORRECTION ONE THREE JULIETT THANK YOU,1.7,1873,UNKNOWN,33.26375438637494,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2684_seg_0.wav,TWO ZERO KLM ONE THREE SEVEN FOUR,0.71,1874,UNKNOWN,42.573538734229416,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2685_seg_0.wav,THREE TWO FIVE,2.89,1875,UNKNOWN,42.00853152781468,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_268_seg_0.wav,SYDNEY TOWER REX SIXTY FOUR SEVENTY TWO,2.62,1880,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2691_seg_0.wav,AFTER PASSING ONE ZERO DME OSCAR KILO LIMA LEFT TURN DIRECT TO RAPET,4.49,1882,UNKNOWN,24.075676822300107,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2693_seg_0.wav,REQUEST HELIPORT,2.04,1884,UNKNOWN,39.25703493307952,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2700_seg_0.wav,HOTEL ALPHA LIMA ECHO ONE FOUR THOUSAND SIX HUNDRED FEET,1.82,1893,UNKNOWN,46.62383091722473,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2705_seg_0.wav,CSA EIGHT FIVE SEVEN CONTINUE DESCENT TO FLIGHT LEVEL ONE ZERO ZERO,1.1,1898,UNKNOWN,95.00567623982428,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2712_seg_0.wav,CZECH AIR FORCE FIVE TWO ONE CONTACT PRAHA ONE TWO SEVEN DECIMAL ONE TWO FIVE GOOD BYE,0.77,1906,UNKNOWN,17.971386336345347,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2717_seg_0.wav,PRAHA RADAR ON ONE THREE,2.67,1911,UNKNOWN,56.55775039310034,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2719_seg_0.wav,LUFTHANSA SEVEN TWO TWO ONE THREE THREE DECIMAL THREE NINER ZERO GOOD BYE,1.7,1913,UNKNOWN,32.847011302955394,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2725_seg_0.wav,SEVEN ZERO,4.46,1920,UNKNOWN,26.736344795802463,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2727_seg_0.wav,DESCEND FLIGHT LEVEL SEVEN ZERO NOR SHUTTLE THREE FIVE EIGHT ZERO,7.31,1922,UNKNOWN,15.893083653595234,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2728_seg_0.wav,PRAGUE APPROACH GOOD MORNING SKYTRAVEL ONE ONE ZERO THREE DESCENDING FLIGHT LEVEL ONE,4.23,1923,UNKNOWN,27.45339864836881,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2733_seg_0.wav,AIRFRANS ONE NINER EIGHT ROMEO PRAHA RADAR HELLO RADAR CONTACT,2.27,1929,UNKNOWN,22.03878169465548,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2734_seg_0.wav,ROGER EXPECT HIGHER LEVEL IN FOUR MINUTES,4.78,1930,UNKNOWN,23.34110370431527,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2738_seg_0.wav,STANDBY FOR HIGHER,1.71,1934,UNKNOWN,37.73716278156289,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_273_seg_0.wav,AIR BERLIN EIGHT TWO EIGHT TWO CONTACT PRAHA ONE THREE THREE THREE NINER ZERO GOOD,3.19,1936,UNKNOWN,26.032885366240496,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2749_seg_0.wav,CLIMBING FLIGHT LEVEL TWO EIGHT ZERO AND ON COURSE TO ADADO,3.3,1946,UNKNOWN,15.989226339482812,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_274_seg_0.wav,TOWER GOOD DAY SPEEDBIRD EIGHT FIVE FIVE FULLY READY,5.56,1947,UNKNOWN,15.828051839906225,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2762_seg_0.wav,BLINE SIX BRAVO NOVEMBER PRAHA RADAR HELLO RADAR CONTACT DESCEND FLIGHT LEVEL ONE ONE ZERO DESCENDING FLIGHT LEVEL ONE ONE ZERO BLINE SIX BRAVO,5.25,1961,UNKNOWN,0.0,Routine,low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2768_seg_0.wav,ONE THREE ONE DECIMAL THREE FIVE ZERO,2.32,1967,UNKNOWN,7.787664584061595,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_276_seg_0.wav,ONE THREE SIX,3.1,1969,UNKNOWN,91.73703594880216,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2774_seg_0.wav,ROGER,1.59,1974,UNKNOWN,0.0,Routine,low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2780_seg_0.wav,WILCO,3.77,1981,UNKNOWN,15.090460057159945,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2790_seg_0.wav,DELTA TWO ONE ZERO CONTACT RUZYNE RADAR ONE ONE NINER DECIMAL ZERO GOOD BYE,3.31,1992,UNKNOWN,43.872146938527536,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2793_seg_0.wav,VISTA JET FOUR NINER TWO NO LANDING VACATED OWN DISCRETION,3.02,1995,UNKNOWN,23.99588895045962,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_27_seg_0.wav,HOTEL CHARLIE WHISKEY WIND TWO THREE ZERO DEGREES EIGHT KNOTS RUNWAY TWO FIVE JUST STOP AND GO,0.76,2003,UNKNOWN,3.555781486223019,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2804_seg_0.wav,VISTA JET FOUR THREE SEVEN TURN LEFT VIA TAXIWAY ALPHA ECHO SIX HOLD SHORT RUNWAY ONE SIX,3.48,2008,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2808_seg_0.wav,HOTEL HOTEL OSCAR ROGER SAY AGAIN THE NUMBER OF THE GLIDER,2.38,2012,UNKNOWN,50.53989618285329,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2819_seg_0.wav,EASY FIVE THREE KILO ROMEO CONTACT RUZYNE GROUND ONE TWO ONE DECIMAL NINER GOOD BYE,0.75,2024,UNKNOWN,53.22374905393009,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2821_seg_0.wav,MAINTAINING,1.0,2027,UNKNOWN,54.28112863181709,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2822_seg_0.wav,SWISS ONE ZERO SEVEN SIX TAXI VIA LINK THREE ECHO SEVEN HOLD SHORT OF RUNWAY ONE SIX,1.76,2028,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2827_seg_0.wav,TURKISH ONE SEVEN SIX NINER CONTACT PRAHA ONE TWO SEVEN DECIMAL ONE TWO FIVE GOOD BYE,2.96,2033,UNKNOWN,48.0065489323673,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2828_seg_0.wav,LOT THREE TWO NINER PROCEED TO OSCAR KILO GOLF,0.77,2034,UNKNOWN,24.5347763087177,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_282_seg_0.wav,CONTINUE,3.15,2036,UNKNOWN,24.83364899138485,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2834_seg_0.wav,TWO EIGHT FIVE THANK YOU,0.91,2041,UNKNOWN,27.283203669852803,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2836_seg_0.wav,KLM ONE EIGHT FOUR ZERO GO AHEAD IS ANY CHANCE TO PROCEED TO DONAD OR VARIK,6.705,2043,UNKNOWN,14.754854370896927,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2838_seg_0.wav,LUFTHANSA TWO FIVE FOUR ZERO CLIMBING FLIGHT,6.355,2045,UNKNOWN,2.3727084815878925,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_283_seg_0.wav,REACH ONE TWO ZERO DIRECT TO PEPIK,5.34,2047,UNKNOWN,51.46124050249762,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2847_seg_0.wav,CLIMB FLIGHT LEVEL ONE SIX ZERO NO SPEED EASY EIGHT ZERO EIGHT UNIFORM,6.3,2055,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2858_seg_0.wav,GOOD DAY EMIRATES ONE THREE NINER RUZYNE TOWER CONTINUE APPROACH,2.65,2067,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_285_seg_0.wav,CSA NINER TWO DELTA LINE UP RUNWAY THREE ONE AND WAIT,5.63,2069,UNKNOWN,11.47894176177912,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2860_seg_0.wav,HOTEL GOLF OSCAR AT MID DOWNWIND MAKE AN ORBIT TO THE LEFT REPORT COMPLETED,0.71,2070,UNKNOWN,56.149120947616574,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2862_seg_0.wav,EUROTRANS ONE THREE JULIETT REQUEST PUSH AND START,4.71,2072,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2866_seg_0.wav,LUFTHANSA CARGO EIGHT FIVE ZERO NINER CONTINUE HEADING FOR SPACING,5.6,2076,UNKNOWN,29.34872468916835,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2868_seg_0.wav,CSA EIGHT ZERO THREE DESCEND FLIGHT LEVEL ONE THREE ZERO,2.63,2078,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2869_seg_0.wav,PRAHA CONDOR ZERO FOUR TWO WE REQUEST LEVEL THREE FIVE ZERO,2.7,2079,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_286_seg_0.wav,ONE FOUR FIVE SEVEN AND PROCEEDING TO VARIK JAT TWO SEVEN TWO,4.94,2080,UNKNOWN,14.258168971376064,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2870_seg_0.wav,HOTEL ECHO XRAY WIND TWO SIX DEGREES NINER KNOTS RUNWAY TWO FIVE CLEARED FOR TOUCH AND GO,1.22,2081,UNKNOWN,8.01861420651288,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2878_seg_0.wav,ONE ZERO ZERO,1.26,2089,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_287_seg_0.wav,DESCENDING FIVE THOUSAND QNH ONE ZERO TWO THREE AND FOR INFORMATION REDUCING SPEED FROM THREE TWO ZERO TO TWO FIVE ZERO KNOTS CSA THREE ROMEO DELTA,2.0,2091,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2881_seg_0.wav,RUNWAY TWO FIVE CALL YOU PASSING ONE THREE THOUSAND FEET FIVE THANK YOU,3.34,2093,UNKNOWN,0.0,Routine,low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2882_seg_0.wav,PRAHA RADAR VICTOR ROMEO JULIETT SEVEN HUNDRED GOOD MORNING MAINTAINING,1.86,2094,UNKNOWN,55.59550697798703,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2887_seg_0.wav,SESSION CALL ME PRAHA SAY AGAIN,1.41,2100,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2897_seg_0.wav,THREE ONE THREE FIVE ZERO BYE,2.28,2111,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2899_seg_0.wav,ONE THREE ONE ZERO FIVE FIVE BYE BYE EUROTRANS,0.74,2113,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_290_seg_0.wav,PRAHA KLM EIGHT SEVEN ONE,2.77,2126,UNKNOWN,25.928101231787355,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2912_seg_0.wav,FIVE ROMEO,4.24,2129,UNKNOWN,36.537674858346094,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2917_seg_0.wav,AIR BERLIN THREE ONE TWO CHARLIE PRAHA HELLO RADAR CONTACT CLIMB TO FLIGHT LEVEL THREE FOUR ZERO AND CONFIRM REQUESTED CRUISING LEVEL,2.53,2134,UNKNOWN,43.93428209230247,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2925_seg_0.wav,FIVE NINER SIX FIVE QATARI SIX ZERO FIVE SIX GOOD DAY,3.69,2143,UNKNOWN,21.302350002632544,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2927_seg_0.wav,LUFTHANSA TWO ECHO KILO DESCEND FLIGHT LEVEL THREE TWO ZERO,2.29,2145,UNKNOWN,43.85492893605713,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2933_seg_0.wav,CSA FOUR YANKEE ALPHA TURN RIGHT HEADING TWO TWO ZERO REDUCE SPEED TO TWO TWO ZERO KNOTS,2.19,2152,UNKNOWN,54.57068633143515,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2939_seg_0.wav,SWISS ONE THREE FOUR NINER CONTACT PRAHA ONE THREE TWO ZERO SIX FIVE GOOD BYE,5.56,2158,UNKNOWN,0.0,Routine,low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_293_seg_0.wav,NEGATIVE OSCAR KILO GOLF DIRECT OSCAR KILO GOLF THREE EIGHT ONE ONE,7.47,2159,UNKNOWN,54.2349413710224,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2940_seg_0.wav,INFORMATION LIMA ONE ZERO TWO ZERO,0.77,2160,UNKNOWN,58.97136975098073,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2946_seg_0.wav,LINE UP RUNWAY ONE THREE CSA SEVEN ECHO CHARLIE,7.78,2166,UNKNOWN,56.46549757375778,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2952_seg_0.wav,AND CONTACT PRAHA ONE TWO SEVEN DECIMAL ONE TWO FIVE,3.91,2173,UNKNOWN,0.0,Routine,low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2953_seg_0.wav,LUFTHANSA SEVEN FIVE TWO CONTACT PRAHA ONE THREE THREE DECIMAL THREE NINER ZERO GOOD BYE,1.98,2174,UNKNOWN,50.71276369964054,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2954_seg_0.wav,NINER CHARLIE LIMA,2.7,2175,UNKNOWN,38.5504587501228,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_295_seg_0.wav,LUFTHANSA FOUR JULIETT ALPHA CONTACT MUNICH ONE THREE TWO POINT FIVE FIVE ZERO GOOD BYE,5.52,2181,UNKNOWN,36.501849464478056,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2965_seg_0.wav,AUSTRIAN ONE SEVEN FIVE JULIETT CALL PRAHA ONE THREE THREE POINT THREE NINER ZERO GOOD BYE,5.3,2187,UNKNOWN,21.98160641814316,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2971_seg_0.wav,PRAHA RADAR GOOD EVENING AIR BERLIN TWO EIGHT NINER KILO PASSING FLIGHT LEVEL TWO SIX ZERO CLIMBING FLIGHT LEVEL TWO EIGHT ZERO INBOUND LANUX,3.61,2194,UNKNOWN,26.730789980864568,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2972_seg_0.wav,DESCEND FLIGHT LEVEL ONE FOUR ZERO AND CONTINUE HEADING SPEED TWO FIVE ZERO AFFIRM,5.24,2195,UNKNOWN,24.84256760315687,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2973_seg_0.wav,RUNWAY ONE THREE CLEARED TO LAND CSA THREE CHARLIE ZULU,3.58,2196,UNKNOWN,38.03294111594597,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2974_seg_0.wav,FOUR WHISKEY YANKEE DOUBLE ONE THREE FIVE,4.73,2197,UNKNOWN,12.645141016380611,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_297_seg_0.wav,CLEARED FOR TAKEOFF RUNWAY ONE THREE AIRFRANS THREE NINER THREE VICTOR BYE,7.64,2203,UNKNOWN,19.888857502523127,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2981_seg_0.wav,AIRFRANS ONE NINER EIGHT TWO VACATE VIA GOLF AND CONTACT RUZYNE GROUND ONE TWO ONE DECIMAL NINER GOOD BYE,4.81,2205,UNKNOWN,28.896917585073407,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2985_seg_0.wav,STEFANIK TOWER GOOD DAY AUSTRIAN ONE FOUR ONE ONE ILS THREE ONE,3.94,2209,UNKNOWN,6.948694830208915,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2991_seg_0.wav,VIA CHARLIE ZULU HOTEL ECHO,2.05,2216,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2999_seg_0.wav,CSA THREE SIERRA LIMA DESCEND TO ALTITUDE FOUR THOUSAND FEET QNH ONE ZERO TWO THREE CLEARED FOR ILS APPROACH RUNWAY THREE ONE,1.69,2224,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3001_seg_0.wav,TWO EIGHT ZERO DEGREES ONE ONE KNOTS MAXIMUM ONE EIGHT MINIMUM SIX KNOTS,4.16,2229,UNKNOWN,97.59203006306072,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3002_seg_0.wav,WE WILL CHECK PAPA,0.9,2230,UNKNOWN,0.0,Routine,low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3008_seg_0.wav,JETSTAR SEVEN EIGHTY FOUR GOOD MORNING,2.43,2236,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3014_seg_0.wav,LUFTHANSA FIVE LIMA LIMA HELLO PRAHA RADAR CONTACT,2.1,2243,UNKNOWN,32.12287007782124,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3018_seg_0.wav,PRAHA GOOD EVENING RADAR CONTACT,2.62,2247,UNKNOWN,22.204075796008105,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_301_seg_0.wav,OK ONE ZERO SEVEN PAPA,2.52,2249,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3025_seg_0.wav,KLM NINER FOUR FOXTROT ON ECHO SEVEN HOLD SHORT OF RUNWAY ONE SIX,3.32,2255,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3031_seg_0.wav,ONE THREE FOUR,6.78,2262,UNKNOWN,56.94233256796795,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3032_seg_0.wav,IS THERE ANY CHANCE DIRECT KOLAD,1.96,2263,UNKNOWN,23.102916238066367,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3036_seg_0.wav,DEPARTURE WITH HOTEL BRAVO CHARLIE QUEBEC SIERRA OUT OF FIVE THOUSAND FOUR EIGHT ZERO,1.8,2267,UNKNOWN,41.22839209078731,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_303_seg_0.wav,TWO BRAVO SIERRA TO THE LEFT TAXI WITH,3.88,2271,UNKNOWN,53.77888996866795,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3040_seg_0.wav,CLEARED FOR TAKEOFF RUNWAY THREE ONE DELTA TWO ELEVEN BYE,2.58,2272,UNKNOWN,15.043774193404026,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3047_seg_0.wav,HOTEL DELTA LIMA CONTACT APRON ONE TWO ONE DECIMAL EIGHT FIVE FIVE,2.08,2279,UNKNOWN,46.27779826047302,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3055_seg_0.wav,CSA SIX ZERO FIVE ZERO PRAHA CLIMB TO FLIGHT LEVEL THREE THREE ZERO,2.54,2288,UNKNOWN,10.13714781009594,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_305_seg_0.wav,HOTEL ECHO XRAY NUMBER ONE REPORT FINAL,2.94,2293,UNKNOWN,0.7154965813969483,Elevated Risk,low,0,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3062_seg_0.wav,DOBRE RANO CSA ZERO FIVE RADAR RADAR CONTACT DESCEND TO FLIGHT LEVEL ONE ZERO ZERO INFORMATION ROMEO NO SPEED LIMIT,1.23,2296,UNKNOWN,53.06948127730558,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3063_seg_0.wav,RUNWAY THREE ONE CLEARED TO LAND CSA FOUR ZERO SEVEN,3.04,2297,UNKNOWN,32.40610167864703,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3064_seg_0.wav,GOOD DAY SWEDESTAR ZERO FIVE ONE RUZYNE TOWER,4.33,2298,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3065_seg_0.wav,ONE THREE TWO THREE FIVE GOOD BYE AUSTRIAN ONE TWO SIX,2.39,2299,UNKNOWN,59.64086748376522,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3069_seg_0.wav,LUFTHANSA THREE ALPHA NOVEMBER DESCEND FLIGHT LEVEL TWO NINER ZERO AND CONTACT PRAHA ONE THREE FIVE DECIMAL ONE THREE FIVE,0.92,2303,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_3070_seg_0.wav,LEVEL THREE FOUR ZERO RYANAIR EIGHT SEVEN YANKEE,1.09,2305,UNKNOWN,100.0,EMERGENCY,critical,3,3
